pubmed_id,Keyword,CUIs
35015039,forced expiratory volume,"{'C0016529', 'C1306036'}"
35015039,predicted,
35015039,cases,{'C0868928'}
35015039,undiagnosed,
35015039,AUC,{'C0376690'}
35015039,screening instruments,
35015039,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015039,LFQ,
35015039,Peru,{'C0031238'}
35015039,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015039,COLA-6,
35015039,Nepal,{'C0027689'}
35015039,sensitivity,"{'C1511883', 'C0036667'}"
35015039,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015039,COLA-6,
35015039,Nepal,{'C0027689'}
35015039,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015039,CAPTURE,{'C5139976'}
35015039,Nepal,{'C0027689'}
35015039,instruments,{'C4551823'}
35015039,minutes,"{'C1282918', 'C0439232', 'C0700321'}"
35015039,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35015039,data,"{'C1511726', 'C3245479'}"
35015039,completeness,{'C0439812'}
35015039,study,{'C0947630'}
35015039,screening instruments,
35015039,COPD,"{'C3714496', 'C0024117', 'C1412502'}"
35015039,administer,
35015039,low-,
35015039,middle-income settings,
35015039,research,"{'C0242481', 'C0035168', 'C3245477'}"
35015039,instrument,"{'C4554108', 'C0348000'}"
35015039,performance,{'C0597198'}
35015039,low-,
35015039,middle-income settings,
35015039,implementation,
35015039,associated with,{'C0332281'}
35015039,clinical outcomes,
35015038,patients,{'C0030705'}
35015038,younger,
35015038,years,{'C0439234'}
35015038,age,{'C0001779'}
35015038,optimal,
35015038,duration,{'C0449238'}
35015038,anticoagulant therapy,{'C0150457'}
35015038,venous thromboembolism,
35015038,hypothesis,{'C1512571'}
35015038,duration,{'C0449238'}
35015038,anticoagulant therapy,{'C0150457'}
35015038,venous thromboembolism,
35015038,noninferior,
35015038,therapy,"{'C0087111', 'C0039798'}"
35015038,duration,{'C0449238'}
35015038,patients,{'C0030705'}
35015038,younger,
35015038,years,{'C0439234'}
35015038,age,{'C0001779'}
35015038,Randomized clinical trial,
35015038,patients,{'C0030705'}
35015038,younger,
35015038,years,{'C0439234'}
35015038,age,{'C0001779'}
35015038,acute,{'C0205178'}
35015038,venous thromboembolism,
35015038,centers,{'C0205099'}
35015038,countries,{'C0454664'}
35015038,exclusions,{'C0680251'}
35015038,anticoagulant,{'C0003280'}
35015038,deficiencies,
35015038,venous thromboembolism,
35015038,Patients,{'C0030705'}
35015038,persistent,{'C0205322'}
35015038,antiphospholipid antibodies,{'C0162595'}
35015038,thrombi,{'C0087086'}
35015038,resolved,{'C3714811'}
35015038,occlusive,
35015038,repeat imaging,
35015038,weeks,{'C0439230'}
35015038,diagnosis,"{'C1704338', 'C0011900'}"
35015038,randomization,{'C0034656'}
35015038,visit,{'C1512346'}
35015038,Total duration,
35015038,anticoagulant therapy,{'C0150457'}
35015038,weeks,{'C0439230'}
35015038,months,{'C0439231'}
35015038,venous thromboembolism,
35015038,efficacy,{'C1280519'}
35015038,safety,{'C0036043'}
35015038,centrally adjudicated,
35015038,symptomatic,{'C0231220'}
35015038,recurrent,{'C2945760'}
35015038,venous thromboembolism,
35015038,clinically,
35015038,bleeding events,
35015038,year,"{'C1561544', 'C0439234', 'C1561543'}"
35015038,treatment group,
35015038,primary analysis,
35015038,noninferiority,
35015038,per-protocol,
35015038,population,"{'C0032659', 'C1257890'}"
35015038,noninferiority,
35015038,bivariate trade-off,
35015038,increase,{'C0442805'}
35015038,symptomatic,{'C0231220'}
35015038,recurrent,{'C2945760'}
35015038,venous thromboembolism,
35015038,absolute,{'C0205344'}
35015038,risk,"{'C4552904', 'C0035647'}"
35015038,reduction,"{'C0301630', 'C4551656'}"
35015038,clinically,
35015038,bleeding events,
35015038,bivariate noninferiority,
35015038,randomized,{'C0034656'}
35015038,patients,{'C0030705'}
35015038,age,{'C0001779'}
35015038,years,{'C0439234'}
35015038,female,"{'C0086287', 'C0043210'}"
35015038,criteria,{'C0243161'}
35015038,Kaplan-Meier,
35015038,estimate,{'C0750572'}
35015038,cumulative,
35015038,incidence,"{'C0021149', 'C0220856'}"
35015038,efficacy,{'C1280519'}
35015038,outcome,{'C1274040'}
35015038,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015038,anticoagulant,{'C0003280'}
35015038,therapy,"{'C0087111', 'C0039798'}"
35015038,group,"{'C0441833', 'C0687744'}"
35015038,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015038,anticoagulant,{'C0003280'}
35015038,therapy,"{'C0087111', 'C0039798'}"
35015038,group,"{'C0441833', 'C0687744'}"
35015038,primary safety,
35015038,outcome,{'C1274040'}
35015038,incidence,"{'C0021149', 'C0220856'}"
35015038,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015038,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015038,absolute risk,{'C1519101'}
35015038,recurrent,{'C2945760'}
35015038,venous thromboembolism,
35015038,clinically,
35015038,bleeding events,
35015038,groups,"{'C0441833', 'C0687744', 'C1552839'}"
35015038,noninferiority,
35015038,Adverse events,
35015038,patients,{'C0030705'}
35015038,anticoagulant,{'C0003280'}
35015038,therapy,"{'C0087111', 'C0039798'}"
35015038,group,"{'C0441833', 'C0687744'}"
35015038,patients,{'C0030705'}
35015038,anticoagulant,{'C0003280'}
35015038,therapy,"{'C0087111', 'C0039798'}"
35015038,group,"{'C0441833', 'C0687744'}"
35015038,adverse event,{'C0877248'}
35015038,fever,{'C0015967'}
35015038,patients,{'C0030705'}
35015038,younger,
35015038,years,{'C0439234'}
35015038,age,{'C0001779'}
35015038,venous thromboembolism,
35015038,anticoagulant therapy,{'C0150457'}
35015038,weeks,{'C0439230'}
35015038,compared,
35015038,months,{'C0439231'}
35015038,noninferiority,
35015038,trade-off,
35015038,recurrent,{'C2945760'}
35015038,venous thromboembolism risk,
35015038,bleeding risk,
35015037,Phase 3 trials,
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,glucagon-like peptide-1,
35015037,analogues,
35015037,weight management,{'C0920298'}
35015037,compare,
35015037,efficacy,{'C1280519'}
35015037,adverse event,{'C0877248'}
35015037,profiles,
35015037,once-weekly,
35015037,subcutaneous semaglutide,
35015037,once-daily,
35015037,subcutaneous liraglutide,
35015037,diet,"{'C0012155', 'C1549512'}"
35015037,physical activity,{'C0026606'}
35015037,people,{'C0027361'}
35015037,overweight,{'C0497406'}
35015037,obesity,{'C0028754'}
35015037,Randomized,{'C0034656'}
35015037,open-label,
35015037,phase 3b trial,
35015037,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35015037,sites,
35015037,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
35015037,follow-up,"{'C0589120', 'C1522577'}"
35015037,adults,{'C0001675'}
35015037,body mass index,"{'C1305855', 'C0005893'}"
35015037,weight-related,
35015037,comorbidities,{'C0009488'}
35015037,diabetes,{'C0011849'}
35015037,Participants,
35015037,randomized,{'C0034656'}
35015037,once-weekly,
35015037,escalation,
35015037,matching,{'C0150103'}
35015037,placebo,"{'C0032042', 'C1696465'}"
35015037,once-daily,
35015037,subcutaneous liraglutide,
35015037,escalation,
35015037,placebo,"{'C0032042', 'C1696465'}"
35015037,diet,"{'C0012155', 'C1549512'}"
35015037,physical activity,{'C0026606'}
35015037,Participants,
35015037,semaglutide,{'C3885068'}
35015037,participants,{'C0679646'}
35015037,liraglutide,{'C1456408'}
35015037,discontinued,
35015037,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35015037,4-week titration,
35015037,Placebo groups,
35015037,pooled,
35015037,body weight,"{'C0005910', 'C1305866'}"
35015037,confirmatory secondary end points,
35015037,weight loss,{'C1262477'}
35015037,assessed,
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,week,"{'C0439230', 'C1561540'}"
35015037,Semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,comparisons,
35015037,open-label,
35015037,active,"{'C1561509', 'C1561510', 'C3853793', 'C0205177', 'C0679217', 'C1561508', 'C1561511'}"
35015037,treatment groups,
35015037,double-blinded,{'C0013072'}
35015037,placebo,"{'C0032042', 'C1696465'}"
35015037,groups,"{'C0441833', 'C0687744', 'C1552839'}"
35015037,Comparisons,
35015037,active treatments,
35015037,pooled,
35015037,placebo,"{'C0032042', 'C1696465'}"
35015037,secondary end points,
35015037,randomized participants,
35015037,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35015037,age,{'C0001779'}
35015037,years,{'C0439234'}
35015037,women,{'C0043210'}
35015037,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35015037,body weight,"{'C0005910', 'C1305866'}"
35015037,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35015037,body mass index,"{'C1305855', 'C0005893'}"
35015037,trial,
35015037,completed,"{'C1556117', 'C1556116', 'C3854010'}"
35015037,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35015037,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,difference,
35015037,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015037,weight change,{'C0005911'}
35015037,pooled,
35015037,placebo,"{'C0032042', 'C1696465'}"
35015037,Participants,
35015037,odds,
35015037,weight loss,{'C1262477'}
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,participants,{'C0679646'}
35015037,odds ratio,{'C0028873'}
35015037,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015037,odds ratio,{'C0028873'}
35015037,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015037,odds ratio,{'C0028873'}
35015037,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35015037,Proportions,
35015037,participants,{'C0679646'}
35015037,discontinuing treatment,
35015037,reason,{'C0392360'}
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,Gastrointestinal adverse events,
35015037,semaglutide,{'C3885068'}
35015037,liraglutide,{'C1456408'}
35015037,adults,{'C0001675'}
35015037,overweight,{'C0497406'}
35015037,obesity,{'C0028754'}
35015037,diabetes,{'C0011849'}
35015037,once-weekly,
35015037,subcutaneous semaglutide,
35015037,compared,
35015037,once-daily,
35015037,subcutaneous liraglutide,
35015037,counseling,{'C0010210'}
35015037,diet,"{'C0012155', 'C1549512'}"
35015037,physical activity,{'C0026606'}
35015037,weight loss,{'C1262477'}
35015037,weeks,{'C0439230'}
35015033,adults,{'C0001675'}
35015033,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35015033,sexually transmitted infection,
35015033,STI,{'C0036916'}
35015033,review,"{'C1552617', 'C0282443'}"
35015033,update,{'C3244319'}
35015033,epidemiology,"{'C0699910', 'C0014508', 'C0014507'}"
35015033,diagnosis,"{'C1704338', 'C0011900'}"
35015033,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,syphilis,{'C0039128'}
35015033,Mycoplasma genitalium,{'C0317872'}
35015033,trichomoniasis,{'C0040921'}
35015033,genital herpes,{'C0019342'}
35015033,rates,
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,syphilis,{'C0039128'}
35015033,increased,{'C0205217'}
35015033,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35015033,rates,
35015033,herpes simplex virus type 1,{'C0206679'}
35015033,HSV-1,{'C0206679'}
35015033,HSV-2,{'C0019351'}
35015033,declined,
35015033,Populations,{'C0032659'}
35015033,rates,
35015033,STIs,{'C0036916'}
35015033,people,{'C0027361'}
35015033,younger,
35015033,years,{'C0439234'}
35015033,sexual,
35015033,gender,{'C0079399'}
35015033,minorities,{'C0026192'}
35015033,men,{'C0025266'}
35015033,transgender,"{'C3266856', 'C0558141'}"
35015033,women,{'C0043210'}
35015033,sex,"{'C0009253', 'C0079399', 'C1522384'}"
35015033,men,{'C0025266'}
35015033,racial,
35015033,ethnic minorities,
35015033,Black,"{'C0005680', 'C0439541', 'C0085756', 'C1704739', 'C0027567'}"
35015033,Latinx people,
35015033,infections,{'C3714514'}
35015033,HSV,"{'C0206558', 'C0319232', 'C0019348'}"
35015033,trichomoniasis,{'C0040921'}
35015033,extragenital,
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia infections,{'C0008149'}
35015033,asymptomatic,{'C0231221'}
35015033,associated with,{'C0332281'}
35015033,symptoms,{'C0683368'}
35015033,STIs,{'C0036916'}
35015033,associated with,{'C0332281'}
35015033,HIV,"{'C0086413', 'C0019682', 'C5202935'}"
35015033,acquisition,
35015033,transmission,{'C0040722'}
35015033,tubal factor infertility,{'C0745287'}
35015033,women,{'C0043210'}
35015033,Nucleic acid amplification tests,
35015033,sensitivities,
35015033,specificities,
35015033,diagnosis,"{'C1704338', 'C0011900'}"
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,M genitalium,
35015033,trichomoniasis,{'C0040921'}
35015033,symptomatic,{'C0231220'}
35015033,HSV-1,{'C0206679'}
35015033,HSV-2,{'C0019351'}
35015033,Serology,"{'C0036745', 'C0455278', 'C1548005'}"
35015033,diagnose syphilis,
35015033,sequential,
35015033,testing,"{'C0392366', 'C0039593'}"
35015033,detect,{'C0442726'}
35015033,treponemal,{'C0521023'}
35015033,nontreponemal,
35015033,antiphospholipid,
35015033,antibodies,{'C0003241'}
35015033,Ceftriaxone,{'C0007561'}
35015033,doxycycline,{'C0013090'}
35015033,penicillin,{'C0030842'}
35015033,moxifloxacin,{'C0536495'}
35015033,nitroimidazoles,{'C0028179'}
35015033,metronidazole,{'C0025872'}
35015033,effective,{'C1280519'}
35015033,treatments,{'C0087111'}
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,syphilis,{'C0039128'}
35015033,M genitalium,
35015033,trichomoniasis,{'C0040921'}
35015033,antimicrobial resistance,
35015033,oral,{'C0442027'}
35015033,gonorrhea,{'C0018081'}
35015033,M genitalium,
35015033,No cure,
35015033,genital herpes,{'C0019342'}
35015033,Effective,{'C1704419'}
35015033,STI,{'C0036916'}
35015033,prevention,"{'C2700409', 'C0199176'}"
35015033,interventions,{'C0886296'}
35015033,screening,"{'C1698960', 'C0220908', 'C1710031', 'C0199230', 'C0220909'}"
35015033,contact tracing,
35015033,sexual partners,{'C0036911'}
35015033,effective,{'C1280519'}
35015033,barrier,{'C1706912'}
35015033,contraception,{'C0700589'}
35015033,adults,{'C0001675'}
35015033,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35015033,STI,{'C0036916'}
35015033,Rates,
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,syphilis,{'C0039128'}
35015033,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35015033,increased,{'C0205217'}
35015033,rates,
35015033,HSV-1,{'C0206679'}
35015033,HSV-2,{'C0019351'}
35015033,declined,
35015033,Ceftriaxone,{'C0007561'}
35015033,doxycycline,{'C0013090'}
35015033,penicillin,{'C0030842'}
35015033,moxifloxacin,{'C0536495'}
35015033,nitroimidazoles,{'C0028179'}
35015033,effective,{'C1280519'}
35015033,treatments,{'C0087111'}
35015033,gonorrhea,{'C0018081'}
35015033,chlamydia,{'C0008148'}
35015033,syphilis,{'C0039128'}
35015033,Mycoplasma genitalium,{'C0317872'}
35015033,trichomoniasis,{'C0040921'}
35015033,antimicrobial resistance,
35015033,oral therapies,
35015033,gonorrhea,{'C0018081'}
35015033,Mycoplasma genitalium,{'C0317872'}
35015033,cure,{'C1880198'}
35015033,genital herpes,{'C0019342'}
35006256,Administration,"{'C2348003', 'C1533734', 'C0001554'}"
35006256,BNT162b2 booster dose,
35006256,Pfizer-BioNTech,
35006256,vaccinated,"{'C1519885', 'C1116171'}"
35006256,individuals,
35006256,years,{'C0439234'}
35006256,older,
35006256,associated with,{'C0332281'}
35006256,SARS-CoV-2 infection,
35006256,severe,{'C0205082'}
35006256,illness,{'C0221423'}
35006256,Data,"{'C1511726', 'C3714741'}"
35006256,effectiveness,"{'C1280519', 'C4553491'}"
35006256,booster doses,
35006256,younger,
35006256,individuals,
35006256,health care workers,
35006256,estimate,{'C0750572'}
35006256,association,"{'C0699792', 'C0004083'}"
35006256,BNT162b2 booster,
35006256,SARS-CoV-2 infections,
35006256,health care workers,
35006256,vaccinated,"{'C1519885', 'C1116171'}"
35006256,BNT162b2,
35006256,prospective cohort study,{'C1709709'}
35006256,tertiary medical center,
35006256,Tel Aviv,
35006256,Israel,{'C0022271'}
35006256,study,{'C0947630'}
35006256,cohort,{'C0599755'}
35006256,immunocompetent,{'C1512656'}
35006256,health care workers,
35006256,vaccinated,"{'C1519885', 'C1116171'}"
35006256,BNT162b2,
35006256,follow-up,"{'C0589120', 'C1522577'}"
35006256,Screening,"{'C0220908', 'C1710031', 'C1305399', 'C1710032'}"
35006256,SARS-CoV-2 infection,
35006256,days,{'C0439228'}
35006256,Anti-spike protein receptor binding domain,
35006256,IgG,"{'C0202087', 'C0020852'}"
35006256,titers,
35006256,baseline,"{'C0168634', 'C1442488', 'C1552824'}"
35006256,month,"{'C1561542', 'C1561541', 'C0439231'}"
35006256,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
35006256,Cox regression,
35006256,time-dependent analysis,
35006256,estimate,{'C0750572'}
35006256,hazard ratios,
35006256,SARS-CoV-2 infection,
35006256,booster-immunized status,
35006256,2-dose vaccinated,
35006256,Vaccination,{'C0042196'}
35006256,booster dose,
35006256,BNT162b2 vaccine,
35006256,primary outcome,
35006256,SARS-CoV-2 infection,
35006256,reverse transcriptase-polymerase chain reaction,{'C0599161'}
35006256,participants,{'C0679646'}
35006256,median,"{'C0876920', 'C0549183'}"
35006256,age,{'C0001779'}
35006256,years,{'C0439234'}
35006256,IQR,
35006256,years,{'C0439234'}
35006256,women,{'C0043210'}
35006256,Participants,
35006256,2-dose,
35006256,vaccination,{'C0042196'}
35006256,median,"{'C0876920', 'C0549183'}"
35006256,days,{'C0439228'}
35006256,IQR,
35006256,days,{'C0439228'}
35006256,study,{'C0947630'}
35006256,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
35006256,participants,{'C0679646'}
35006256,booster dose,
35006256,follow-up,"{'C0589120', 'C1522577'}"
35006256,days,{'C0439228'}
35006256,IQR,
35006256,days,{'C0439228'}
35006256,SARS-CoV-2 infection,
35006256,participants,{'C0679646'}
35006256,incidence rate,
35006256,person-days,
35006256,symptomatic,{'C0231220'}
35006256,SARS-CoV-2 infections,
35006256,booster-immunized,
35006256,participants,{'C0679646'}
35006256,booster-nonimmunized participants,
35006256,incidence rate,
35006256,person-days,
35006256,time-dependent Cox regression analysis,
35006256,hazard ratio,{'C2985465'}
35006256,SARS-CoV-2 infection,
35006256,booster-immunized,
35006256,booster-nonimmunized participants,
35006256,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35006256,health care workers,
35006256,Israel,{'C0022271'}
